OBS: 1  346755.814548227    2399.00      346755.822000027      2235091.97    22555.89260    39.4   11.53  24
OBS: 1  346756.814567025    2399.00      346756.822000027      2229492.58    22530.47589    40.3   11.61  24
OBS: 1  346757.814585802    2399.00      346757.822000027      2223848.55    22504.76933    38.9   11.70  24
OBS: 1  346758.814604558    2399.00      346758.822000027      2218215.69    22478.89767    38.6   11.78  24
OBS: 1  346759.814623292    2399.00      346759.822000027      2212618.27    22452.67495    39.3   11.86  24
OBS: 1  346760.814642004    2399.00      346760.822000027      2206994.13    22426.27464    39.0   11.94  24
OBS: 1  346761.814660694    2399.00      346761.822000027      2201391.36    22399.64425    39.2   12.02  24
OBS: 1  346762.814679361    2399.00      346762.822000027      2195799.13    22372.83327    39.6   12.10  24
OBS: 1  346763.814698006    2399.00      346763.822000027      2190225.27    22345.68989    39.4   12.19  24
OBS: 1  346764.814716629    2399.00      346764.822000027      2184644.89    22318.33689    39.0   12.27  24
OBS: 1  346765.814735228    2399.00      346765.822000027      2179055.81    22290.66244    39.1   12.35  24
OBS: 1  346766.814753805    2399.00      346766.822000027      2173504.88    22262.90862    40.8   12.44  24
OBS: 1  346767.814772358    2399.00      346767.822000027      2167936.81    22235.00926    40.1   12.52  24
OBS: 1  346768.814790888    2399.00      346768.822000027      2162372.65    22206.63374    39.0   12.60  24
OBS: 1  346769.814809394    2399.00      346769.822000027      2156808.42    22178.07953    40.7   12.69  24
OBS: 1  346770.814827876    2399.00      346770.822000027      2151281.49    22149.31748    40.6   12.77  24
OBS: 1  346771.814846334    2399.00      346771.822000027      2145734.05    22120.34817    39.2   12.86  24
OBS: 1  346772.814864767    2399.00      346772.822000027      2140222.32    22091.11086    40.4   12.94  24
OBS: 1  346773.814883176    2399.00      346773.822000027      2134686.02    22061.54526    39.7   13.02  24
OBS: 1  346774.814901561    2399.00      346774.822000027      2129180.08    22031.75551    39.7   13.11  24
OBS: 1  346775.814919920    2399.00      346775.822000027      2123671.48    22001.61676    39.3   13.19  24
OBS: 1  346776.814938255    2399.00      346776.822000027      2118182.16    21971.41846    39.7   13.28  24
OBS: 1  346777.814956564    2399.00      346777.822000027      2112672.07    21940.82244    40.1   13.37  24
OBS: 1  346778.814974847    2399.00      346778.822000027      2107219.50    21910.08776    40.0   13.45  24
OBS: 1  346779.814993105    2399.00      346779.822000027      2101729.01    21878.79912    40.6   13.54  24
OBS: 1  346780.815011336    2399.00      346780.822000027      2096270.74    21847.53417    39.7   13.62  24
OBS: 1  346781.815029541    2399.00      346781.822000027      2090817.10    21815.92148    40.8   13.71  24
OBS: 1  346782.815047720    2399.00      346782.822000027      2085358.88    21783.96644    40.8   13.80  24
OBS: 1  346783.815065872    2399.00      346783.822000027      2079931.09    21751.92438    41.0   13.88  24
OBS: 1  346784.815083997    2399.00      346784.822000027      2074500.06    21719.37876    40.1   13.97  24
OBS: 1  346785.815102095    2399.00      346785.822000027      2069079.00    21686.50474    40.0   14.06  24
OBS: 1  346786.815120165    2399.00      346786.822000027      2063645.33    21653.52336    41.2   14.15  24
OBS: 1  346787.815138208    2399.00      346787.822000027      2058231.63    21620.22139    39.8   14.23  24
OBS: 1  346788.815156223    2399.00      346788.822000027      2052855.63    21586.59239    41.4   14.32  24
OBS: 1  346789.815174210    2399.00      346789.822000027      2047445.00    21552.76002    39.9   14.41  24
OBS: 1  346790.815192168    2399.00      346790.822000027      2042071.20    21518.54832    41.5   14.50  24
OBS: 1  346791.815210097    2399.00      346791.822000027      2036681.66    21483.95121    40.3   14.59  24
OBS: 1  346792.815227998    2399.00      346792.822000027      2031310.64    21449.15639    39.9   14.68  24
OBS: 1  346793.815245870    2399.00      346793.822000027      2025948.51    21414.08605    41.7   14.76  24
OBS: 1  346794.815263712    2399.00      346794.822000027      2020611.36    21378.79570    40.7   14.85  24
OBS: 1  346795.815281525    2399.00      346795.822000027      2015279.60    21343.11895    41.0   14.94  24
OBS: 1  346796.815299307    2399.00      346796.822000027      2009917.10    21306.94790    41.7   15.03  24
OBS: 1  346797.815317060    2399.00      346797.822000027      2004617.27    21270.63939    41.3   15.12  24
OBS: 1  346798.815334782    2399.00      346798.822000027      1999291.86    21233.97091    41.7   15.21  24
OBS: 1  346799.815352473    2399.00      346799.822000027      1994001.71    21196.96697    40.9   15.30  24
OBS: 1  346800.815370134    2399.00      346800.822000027      1988695.94    21159.73387    41.0   15.40  24
OBS: 1  346801.815387763    2399.00      346801.822000027      1983413.80    21122.17543    41.8   15.49  24
OBS: 1  346802.815405360    2399.00      346802.822000027      1978152.34    21084.26171    40.8   15.58  24
OBS: 1  346803.815422926    2399.00      346803.822000027      1972883.89    21045.96242    40.3   15.67  24
OBS: 1  346804.815440460    2399.00      346804.822000027      1967617.39    21007.33164    40.6   15.76  24
OBS: 1  346805.815457962    2399.00      346805.822000027      1962378.12    20968.49700    40.2   15.85  24
OBS: 1  346806.815475431    2399.00      346806.822000027      1957126.75    20929.21180    40.3   15.94  24
OBS: 1  346807.815492867    2399.00      346807.822000027      1951905.68    20889.45085    41.8   16.04  24
OBS: 1  346808.815510269    2399.00      346808.822000027      1946682.00    20849.61019    40.6   16.13  24
OBS: 1  346809.815527639    2399.00      346809.822000027      1941481.54    20809.26936    41.6   16.22  24
OBS: 1  346810.815544974    2399.00      346810.822000027      1936280.66    20768.58888    41.1   16.32  24
OBS: 1  346811.815562276    2399.00      346811.822000027      1931093.60    20727.51775    41.9   16.41  24
OBS: 1  346812.815579543    2399.00      346812.822000027      1925909.40    20686.17194    42.1   16.50  24
OBS: 1  346813.815596776    2399.00      346813.822000027      1920753.27    20644.46694    40.8   16.60  24
OBS: 1  346814.815613973    2399.00      346814.822000027      1915602.24    20602.30806    41.8   16.69  24
OBS: 1  346815.815631136    2399.00      346815.822000027      1910441.46    20559.93457    40.7   16.78  24
OBS: 1  346816.815648263    2399.00      346816.822000027      1905300.71    20517.04724    40.8   16.88  24
OBS: 1  346817.815665353    2399.00      346817.822000027      1900192.91    20473.91306    42.5   16.97  24
OBS: 1  346818.815682408    2399.00      346818.822000027      1895088.68    20430.31769    41.6   17.07  24
OBS: 1  346819.815699426    2399.00      346819.822000027      1889992.05    20386.36155    42.4   17.16  24
OBS: 1  346820.815716408    2399.00      346820.822000027      1884911.86    20341.98969    40.9   17.26  24
OBS: 1  346821.815733352    2399.00      346821.822000027      1879802.17    20297.34765    42.7   17.35  24
OBS: 1  346822.815750259    2399.00      346822.822000027      1874749.23    20252.25662    41.7   17.45  24
OBS: 1  346823.815767128    2399.00      346823.822000027      1869679.18    20206.67840    41.4   17.55  24
OBS: 1  346824.815783959    2399.00      346824.822000027      1864635.11    20160.82457    41.5   17.64  24
OBS: 1  346825.815800752    2399.00      346825.822000027      1859601.82    20114.58994    42.3   17.74  24
OBS: 1  346826.815817505    2399.00      346826.822000027      1854581.97    20067.86154    42.0   17.84  24
OBS: 1  346827.811276165    2399.00      346827.822000027      3216029.88    22011.95060    35.0   0.52  13
OBS: 1  346827.815834220    2399.00      346827.822000027      1849579.40    20020.66236    42.4   17.93  24
OBS: 1  346828.811294432    2399.00      346828.822000027      3210549.35    21976.27929    34.3   0.57  13
OBS: 1  346828.815850895    2399.00      346828.822000027      1844578.44    19973.32089    41.3   18.03  24
OBS: 1  346829.811312683    2399.00      346829.822000027      3205073.30    21944.36879    34.7   0.62  13
OBS: 1  346829.815867531    2399.00      346829.822000027      1839584.78    19925.40079    42.1   18.13  24
OBS: 1  346830.811330917    2399.00      346830.822000027      3199585.46    21914.85695    34.3   0.67  13
OBS: 1  346830.815884126    2399.00      346830.822000027      1834606.92    19876.94459    43.1   18.23  24
OBS: 1  346831.811349135    2399.00      346831.822000027      3194089.87    21887.34770    34.7   0.72  13
OBS: 1  346831.815900681    2399.00      346831.822000027      1829631.51    19828.23067    42.3   18.32  24
OBS: 1  346832.811367337    2399.00      346832.822000027      3188630.54    21861.19965    35.1   0.77  13
OBS: 1  346832.815917195    2399.00      346832.822000027      1824700.36    19779.06903    41.3   18.42  24
OBS: 1  346833.811385522    2399.00      346833.822000027      3183144.53    21835.87775    34.7   0.82  13
OBS: 1  346833.815933667    2399.00      346833.822000027      1819761.30    19729.50086    42.1   18.52  24
OBS: 1  346834.811403691    2399.00      346834.822000027      3177714.17    21811.48300    35.1   0.87  13
OBS: 1  346834.815950099    2399.00      346834.822000027      1814824.78    19679.41081    42.9   18.62  24
OBS: 1  346835.811421843    2399.00      346835.822000027      3172261.08    21787.54893    34.8   0.92  13
OBS: 1  346835.815966488    2399.00      346835.822000027      1809928.19    19628.84826    41.9   18.72  24
OBS: 1  346836.811439978    2399.00      346836.822000027      3166809.94    21764.11217    35.7   0.97  13
OBS: 1  346836.815982835    2399.00      346836.822000027      1805025.36    19578.15753    42.4   18.82  24
OBS: 1  346837.811458095    2399.00      346837.822000027      3161379.11    21740.91620    35.3   1.02  13
OBS: 1  346837.815999140    2399.00      346837.822000027      1800120.16    19526.77559    42.8   18.91  24
OBS: 1  346838.811476196    2399.00      346838.822000027      3155941.14    21718.12924    36.4   1.07  13
OBS: 1  346838.816015401    2399.00      346838.822000027      1795262.46    19475.02029    42.6   19.01  24
OBS: 1  346839.811494280    2399.00      346839.822000027      3150525.49    21695.37001    34.9   1.12  13
OBS: 1  346839.816031619    2399.00      346839.822000027      1790384.60    19422.81778    42.8   19.11  24
OBS: 1  346840.811512346    2399.00      346840.822000027      3145102.69    21672.80440    34.9   1.17  13
OBS: 1  346840.816047793    2399.00      346840.822000027      1785523.69    19370.02276    42.9   19.21  24
OBS: 1  346841.811530395    2399.00      346841.822000027      3139683.95    21650.30352    36.1   1.22  13
OBS: 1  346841.816063924    2399.00      346841.822000027      1780712.20    19317.03398    43.2   19.31  24
OBS: 1  346842.811548426    2399.00      346842.822000027      3134267.94    21627.79421    36.1   1.27  13
OBS: 1  346842.816080009    2399.00      346842.822000027      1775866.07    19263.37629    42.4   19.41  24
OBS: 1  346843.811566440    2399.00      346843.822000027      3128881.38    21605.25617    35.0   1.32  13
OBS: 1  346843.816096050    2399.00      346843.822000027      1771064.97    19209.31999    43.0   19.51  24
OBS: 1  346844.811584436    2399.00      346844.822000027      3123503.25    21582.86078    34.8   1.37  13
OBS: 1  346844.816112046    2399.00      346844.822000027      1766267.23    19154.72046    42.5   19.61  24
OBS: 1  346845.811602414    2399.00      346845.822000027      3118096.18    21560.40381    34.8   1.42  13
OBS: 1  346845.816127996    2399.00      346845.822000027      1761478.18    19099.73997    42.9   19.71  24
OBS: 1  346846.811620374    2399.00      346846.822000027      3112704.95    21537.93918    35.6   1.48  13
OBS: 1  346846.816143900    2399.00      346846.822000027      1756737.92    19044.35705    42.7   19.82  24
OBS: 1  346847.811638316    2399.00      346847.822000027      3107300.52    21515.25577    35.8   1.53  13
OBS: 1  346847.816159757    2399.00      346847.822000027      1751951.29    18988.40125    43.7   19.92  24
OBS: 1  346848.811656239    2399.00      346848.822000027      3101950.21    21492.68203    36.2   1.58  13
OBS: 1  346848.816175568    2399.00      346848.822000027      1747230.43    18932.04683    43.7   20.02  24
OBS: 1  346849.811674145    2399.00      346849.822000027      3096565.55    21470.03651    35.4   1.63  13
OBS: 1  346849.816191331    2399.00      346849.822000027      1742494.68    18875.05294    41.9   20.12  24
OBS: 1  346850.811692032    2399.00      346850.822000027      3091196.69    21447.28697    35.4   1.68  13
OBS: 1  346850.816207047    2399.00      346850.822000027      1737790.24    18817.72786    43.7   20.22  24
OBS: 1  346851.811709900    2399.00      346851.822000027      3085826.38    21424.38895    36.5   1.73  13
OBS: 1  346851.816222714    2399.00      346851.822000027      1733095.88    18759.71598    43.0   20.32  24
OBS: 1  346852.811727750    2399.00      346852.822000027      3080489.56    21401.55737    35.8   1.78  13
OBS: 1  346852.816238333    2399.00      346852.822000027      1728430.03    18701.42855    43.0   20.43  24
OBS: 1  346853.811745581    2399.00      346853.822000027      3075144.98    21378.39101    35.2   1.83  13
OBS: 1  346853.816253904    2399.00      346853.822000027      1723750.14    18642.51174    42.2   20.53  24
OBS: 1  346854.811763393    2399.00      346854.822000027      3069810.13    21355.27781    36.0   1.88  13
